Food code,Start date,End date,Seq num,SR code,SR description,Amount,Measure,Portion code,Retention code,Flag,Weight
63403020,01-Jan-13,31-Dec-14,4,9131,"Grapes, american type (slip skin), raw",0.5,CP,10205,0,0,46
63403020,01-Jan-13,31-Dec-14,5,1053,"Cream, fluid, heavy whipping",0.3333,CP,10287,0,0,39.829
63403020,01-Jan-13,31-Dec-14,6,12155,"Nuts, walnuts, english",0.25,CP,10010,0,0,30
63403030,01-Jan-13,31-Dec-14,1,9040,"Bananas, raw",0.5,CP,10010,0,0,75
63403030,01-Jan-13,31-Dec-14,2,9200,"Oranges, raw, all commercial varieties",0.5,CP,10150,0,0,90
63403030,01-Jan-13,31-Dec-14,3,9003,"Apples, raw, with skin",0.5,CP,10010,0,0,62.5
63403030,01-Jan-13,31-Dec-14,4,9131,"Grapes, american type (slip skin), raw",0.5,CP,10205,0,0,46
63403030,01-Jan-13,31-Dec-14,5,1073,"Dessert topping, semi solid, frozen",0.3333,CP,10205,0,0,24.998
63403030,01-Jan-13,31-Dec-14,6,12155,"Nuts, walnuts, english",0.25,CP,10010,0,0,30
63403040,01-Jan-13,31-Dec-14,1,9040,"Bananas, raw",0.5,CP,10010,0,0,75
63403040,01-Jan-13,31-Dec-14,2,9003,"Apples, raw, with skin",0.5,CP,10010,0,0,62.5
63403040,01-Jan-13,31-Dec-14,3,9200,"Oranges, raw, all commercial varieties",0.5,CP,10150,0,0,90
63403040,01-Jan-13,31-Dec-14,4,9131,"Grapes, american type (slip skin), raw",0.5,CP,10205,0,0,46
63403040,01-Jan-13,31-Dec-14,5,19116,"Candies, marshmallows",0.5,CP,10234,0,0,23
63403040,01-Jan-13,31-Dec-14,6,12155,"Nuts, walnuts, english",0.25,CP,10010,0,0,30
63403040,01-Jan-13,31-Dec-14,7,4025,"Salad dressing, mayonnaise, regular",0.3333,CP,10205,0,0,73.326
63403100,01-Jan-13,31-Dec-14,1,9268,"Pineapple, canned, juice pack, solids and liquids",20,WO,0,0,0,567
63403100,01-Jan-13,31-Dec-14,2,19202,"Puddings, vanilla, dry mix, instant",1,,61556,0,0,99
63403100,01-Jan-13,31-Dec-14,3,19116,"Candies, marshmallows",1.5,C,10234,0,0,69
63403100,01-Jan-13,31-Dec-14,4,1073,"Dessert topping, semi solid, frozen",9,WO,0,0,0,255.15
63403100,01-Jan-13,31-Dec-14,5,12155,"Nuts, walnuts, english",0.5,C,10036,0,0,60
63403150,01-Jan-13,31-Dec-14,1,19335,"Sugars, granulated",0.75,C,10205,0,0,150
63403150,01-Jan-13,31-Dec-14,2,1123,"Egg, whole, raw, fresh",5,,60919,101,0,250
63403150,01-Jan-13,31-Dec-14,3,9156,"Lemon peel, raw",1,TS,21000,0,0,2
63403150,01-Jan-13,31-Dec-14,4,9160,"Lime juice, raw",0.25,C,10205,270,0,62
63403150,01-Jan-13,31-Dec-14,5,12142,"Nuts, pecans",0.5,C,10105,2201,0,49.5
63409010,01-Jan-13,31-Dec-14,1,9037,"Avocados, raw, all commercial varieties",2,,60326,0,0,402
63409010,01-Jan-13,31-Dec-14,2,11282,"Onions, raw",1,TS,10036,0,0,3.333
63409010,01-Jan-13,31-Dec-14,3,9152,"Lemon juice, raw",1,TS,10205,0,0,5.167
63409010,01-Jan-13,31-Dec-14,4,2047,"Salt, table",0.25,TS,10205,0,5,1.5
63409020,01-Jan-13,31-Dec-14,1,11529,"Tomatoes, red, ripe, raw, year round average",3,LB,0,3751,0,1360.8
63409020,01-Jan-13,31-Dec-14,2,9004,"Apples, raw, without skin",1,QT,10161,155,0,440
63409020,01-Jan-13,31-Dec-14,3,9297,"Raisins, golden seedless",0.667,C,10206,255,0,96.715
63409020,01-Jan-13,31-Dec-14,4,11282,"Onions, raw",0.667,C,10036,3456,0,106.72
63409020,01-Jan-13,31-Dec-14,5,11333,"Peppers, sweet, green, raw",0.333,C,21000,3776,0,49.55
63409020,01-Jan-13,31-Dec-14,6,19334,"Sugars, brown",0.667,LB,0,0,0,302.551
63409020,01-Jan-13,31-Dec-14,7,2053,"Vinegar, distilled",1.33,C,10205,0,0,319.2
63409020,01-Jan-13,31-Dec-14,8,2047,"Salt, table",1.3,TS,10205,0,5,7.8
63409020,01-Jan-13,31-Dec-14,9,2021,"Spices, ginger, ground",0.333,TS,22000,0,0,0.599
63411010,01-Jan-13,31-Dec-14,1,9078,"Cranberries, raw",2,C,10192,155,0,200
63411010,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
63411010,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",0.5,C,10205,0,0,100
63411010,01-Jan-13,31-Dec-14,4,11143,"Celery, raw",0.5,C,10066,0,0,60
63411010,01-Jan-13,31-Dec-14,5,12155,"Nuts, walnuts, english",0.3333,C,10036,0,0,39.996
63411010,01-Jan-13,31-Dec-14,6,9354,"Pineapple, canned, juice pack, drained",0.6667,C,10061,0,0,130.007
63411010,01-Jan-13,31-Dec-14,7,19177,"Gelatins, dry powder, unsweetened",1,,60737,0,0,7
63413010,01-Jan-13,31-Dec-14,1,9266,"Pineapple, raw, all varieties",165,GM,0,0,0,165
63413010,01-Jan-13,31-Dec-14,2,4025,"Salad dressing, mayonnaise, regular",1,TB,10205,0,0,13.75
63413010,01-Jan-13,31-Dec-14,3,11252,"Lettuce, iceberg (includes crisphead types), raw",1,,62119,0,0,5
63415100,01-Jan-13,31-Dec-14,1,9292,"Plums, dried (prunes), stewed, without added sugar",0.25,LB,0,0,0,113.4
63415100,01-Jan-13,31-Dec-14,2,9033,"Apricots, dried, sulfured, stewed, without added sugar",0.25,LB,0,0,0,113.4
63415100,01-Jan-13,31-Dec-14,3,9298,"Raisins, seedless",0.5,C,10205,255,0,72.5
63415100,01-Jan-13,31-Dec-14,4,14411,"Beverages, water, tap, drinking",2.25,C,10205,0,0,533.25
63415100,01-Jan-13,31-Dec-14,5,19335,"Sugars, granulated",3,TB,10205,0,0,37.5
63415100,01-Jan-13,31-Dec-14,6,20027,Cornstarch,2,TB,10205,302,0,16
63420100,01-Jan-13,31-Dec-14,1,43346,"Frozen novelties, juice type, orange",100,GM,0,0,0,100
63420110,01-Jan-13,31-Dec-14,1,19263,"Frozen novelties, fruit and juice bars",100,GM,0,0,0,100
63420200,01-Jan-13,31-Dec-14,1,43514,"Fruit juice bar, frozen, sweetened with low calorie sweetener",100,GM,0,0,2,100
63430100,01-Jan-13,31-Dec-14,1,19263,"Frozen novelties, fruit and juice bars",100,GM,0,0,0,100
63430110,01-Jan-13,31-Dec-14,1,43346,"Frozen novelties, juice type, orange",100,GM,0,0,0,100
63430500,01-Jan-13,31-Dec-14,1,43450,"Frozen novelties, juice type, juice with cream",100,GM,0,0,0,100
64100100,01-Jan-13,31-Dec-14,1,9443,"Juice, apple and grape blend, with added ascorbic acid",100,GM,0,0,0,100
64100110,01-Jan-13,31-Dec-14,1,9443,"Juice, apple and grape blend, with added ascorbic acid",100,GM,0,0,0,100
64100200,01-Jan-13,31-Dec-14,1,9443,"Juice, apple and grape blend, with added ascorbic acid",100,GM,0,0,0,100
64100220,01-Jan-13,31-Dec-14,1,9522,"Cranberry juice blend, 100% juice, bottled, with added vitamin C and calcium",100,GM,0,0,0,100
64101010,01-Jan-13,31-Dec-14,1,9016,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",100,GM,0,0,0,100
64104010,01-Jan-13,31-Dec-14,1,9016,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid",75,GM,0,0,0,75
64104010,01-Jan-13,31-Dec-14,2,9400,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",25,GM,0,0,0,25
64104030,01-Jan-13,31-Dec-14,1,9517,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",100,GM,0,0,0,100
64104600,01-Jan-13,31-Dec-14,1,9043,"Blackberry juice, canned",100,GM,0,0,0,100
64105400,01-Jan-13,31-Dec-14,1,43382,"Cranberry juice, unsweetened",100,GM,0,0,0,100
64116020,01-Jan-13,31-Dec-14,1,9130,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",100,GM,0,0,0,100
64116060,01-Jan-13,31-Dec-14,1,9512,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",100,GM,0,0,0,100
64120010,01-Jan-13,31-Dec-14,1,9229,"Papaya nectar, canned",100,GM,0,0,0,100
64121000,01-Jan-13,31-Dec-14,1,9232,"Passion-fruit juice, purple, raw",100,GM,0,0,0,100
64124020,01-Jan-13,31-Dec-14,1,9409,"Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid",100,GM,0,0,0,100
64126000,01-Jan-13,31-Dec-14,1,9442,"Pomegranate juice, bottled",100,GM,0,0,0,100
64132010,01-Jan-13,31-Dec-14,1,9294,"Prune juice, canned",100,GM,0,0,0,100
64132500,01-Jan-13,31-Dec-14,1,9043,Strawberry juice,100,GM,0,0,2,100
64133100,01-Jan-13,31-Dec-14,1,9326,"Watermelon, raw",100,GM,0,0,0,100
64134015,01-Jan-13,31-Dec-14,1,9318,"Strawberries, frozen, unsweetened",1,C,10299,0,0,149
64134015,01-Jan-13,31-Dec-14,2,9054,"Blueberries, frozen, unsweetened",1,C,10205,0,0,155
64134015,01-Jan-13,31-Dec-14,3,9040,"Bananas, raw",1,,63522,0,0,118
64134015,01-Jan-13,31-Dec-14,4,61210000,"Orange juice, 100%, NFS",1,C,30001,0,0,248
64134020,01-Jan-13,31-Dec-14,1,9318,"Strawberries, frozen, unsweetened",1,C,10299,0,0,149
64134020,01-Jan-13,31-Dec-14,2,9054,"Blueberries, frozen, unsweetened",1,C,10205,0,0,155
64134020,01-Jan-13,31-Dec-14,3,9040,"Bananas, raw",1,,63522,0,0,118
64134020,01-Jan-13,31-Dec-14,4,61210000,"Orange juice, 100%, NFS",1,C,30001,0,0,248
64134020,01-Jan-13,31-Dec-14,5,14066,"Beverages, Protein powder whey based",52,GM,0,0,3,52
64134030,01-Jan-13,31-Dec-14,1,9318,"Strawberries, frozen, unsweetened",1,C,10299,0,0,149
64134030,01-Jan-13,31-Dec-14,2,9040,"Bananas, raw",1,,63522,0,0,118
64134030,01-Jan-13,31-Dec-14,3,61210000,"Orange juice, 100%, NFS",1,C,30001,0,0,248
64134030,01-Jan-13,31-Dec-14,4,19335,"Sugars, granulated",0.5,TS,10205,0,0,2.083
64134030,01-Jan-13,31-Dec-14,5,14429,"Beverages, water, tap, municipal",0.5,,10343,0,0,55.5
64134100,01-Jan-13,31-Dec-14,1,9318,"Strawberries, frozen, unsweetened",1,C,10299,0,0,149
64134100,01-Jan-13,31-Dec-14,2,9054,"Blueberries, frozen, unsweetened",1,C,10205,0,0,155
64134100,01-Jan-13,31-Dec-14,3,9040,"Bananas, raw",1,,63522,0,0,118
64134100,01-Jan-13,31-Dec-14,4,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",254,GM,0,0,3,254
64134100,01-Jan-13,31-Dec-14,5,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",1,C,10205,0,0,244
64134200,01-Jan-13,31-Dec-14,1,9531,"Fruit juice smoothie, NAKED JUICE, strawberry banana",100,GM,0,0,0,100
64200100,01-Jan-13,31-Dec-14,1,9436,"Mango nectar, canned",100,GM,0,0,0,100
64201010,01-Jan-13,31-Dec-14,1,9036,"Apricot nectar, canned, without added ascorbic acid",100,GM,0,0,0,100
64201500,01-Jan-13,31-Dec-14,1,9040,"Bananas, raw",35,GM,0,0,0,35
64201500,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",10,GM,0,0,0,10
64201500,01-Jan-13,31-Dec-14,3,14429,"Beverages, water, tap, municipal",55,GM,0,0,0,55
64202010,01-Jan-13,31-Dec-14,1,9181,"Melons, cantaloupe, raw",40,GM,0,155,0,40
64202010,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",1,TB,10205,0,0,12.5
64202010,01-Jan-13,31-Dec-14,3,14429,"Beverages, water, tap, municipal",48,GM,0,0,0,48
64203020,01-Jan-13,31-Dec-14,1,9519,"Guava nectar, with sucralose, canned",100,GM,0,0,0,100
64204010,01-Jan-13,31-Dec-14,1,9436,"Mango nectar, canned",100,GM,0,0,0,100
64205010,01-Jan-13,31-Dec-14,1,9251,"Peach nectar, canned, without added ascorbic acid",100,GM,0,0,0,100
64210010,01-Jan-13,31-Dec-14,1,9229,"Papaya nectar, canned",100,GM,0,0,0,100
64213010,01-Jan-13,31-Dec-14,1,9232,"Passion-fruit juice, purple, raw",40,GM,0,0,0,40
64213010,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",12,GM,0,0,0,12
64213010,01-Jan-13,31-Dec-14,3,14429,"Beverages, water, tap, municipal",48,GM,0,0,0,48
64215010,01-Jan-13,31-Dec-14,1,9262,"Pear nectar, canned, without added ascorbic acid",100,GM,0,0,0,100
64221010,01-Jan-13,31-Dec-14,1,9434,"Guanabana nectar, canned",100,GM,0,0,0,100
64401000,01-Jan-13,31-Dec-14,1,2048,"Vinegar, cider",100,GM,0,0,0,100
67100100,01-Jan-13,31-Dec-14,1,3116,"Babyfood, fruit, applesauce, strained",100,GM,0,0,0,100
67100110,01-Jan-13,31-Dec-14,1,3019,"Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars",100,GM,0,0,0,100
67100200,01-Jan-13,31-Dec-14,1,3026,"Babyfood, tropical fruit medley",100,GM,0,0,0,100
67100300,01-Jan-13,31-Dec-14,1,3115,"Babyfood, apples, dices, toddler",100,GM,0,0,0,100
67101000,01-Jan-13,31-Dec-14,1,3153,"Babyfood, fruit, apple and raspberry, junior",25,GM,0,0,0,25
67101000,01-Jan-13,31-Dec-14,2,3152,"Babyfood, fruit, apple and raspberry, strained",25,GM,0,0,0,25
67101000,01-Jan-13,31-Dec-14,3,3164,"Babyfood, fruit, apple and blueberry, strained",25,GM,0,0,0,25
67101000,01-Jan-13,31-Dec-14,4,3165,"Babyfood, fruit, apple and blueberry, junior",25,GM,0,0,0,25
67101010,01-Jan-13,31-Dec-14,1,3152,"Babyfood, fruit, apple and raspberry, strained",100,GM,0,0,0,100
67101020,01-Jan-13,31-Dec-14,1,3153,"Babyfood, fruit, apple and raspberry, junior",50,GM,0,0,0,50
67101020,01-Jan-13,31-Dec-14,2,3165,"Babyfood, fruit, apple and blueberry, junior",50,GM,0,0,0,50
67102000,01-Jan-13,31-Dec-14,1,3116,"Babyfood, fruit, applesauce, strained",50,GM,0,0,0,50
67102000,01-Jan-13,31-Dec-14,2,3117,"Babyfood, fruit, applesauce, junior",50,GM,0,0,0,50
67102010,01-Jan-13,31-Dec-14,1,3116,"Babyfood, fruit, applesauce, strained",100,GM,0,0,0,100
67102020,01-Jan-13,31-Dec-14,1,3117,"Babyfood, fruit, applesauce, junior",100,GM,0,0,0,100
67104000,01-Jan-13,31-Dec-14,1,3142,"Babyfood, fruit, applesauce and apricots, strained",50,GM,0,0,0,50
67104000,01-Jan-13,31-Dec-14,2,3143,"Babyfood, fruit, applesauce and apricots, junior",50,GM,0,0,0,50
67104010,01-Jan-13,31-Dec-14,1,3142,"Babyfood, fruit, applesauce and apricots, strained",100,GM,0,0,0,100
67104020,01-Jan-13,31-Dec-14,1,3143,"Babyfood, fruit, applesauce and apricots, junior",100,GM,0,0,0,100
67104030,01-Jan-13,31-Dec-14,1,3147,"Babyfood, fruit, applesauce with banana, junior",100,GM,0,0,0,100
67104040,01-Jan-13,31-Dec-14,1,3147,"Babyfood, fruit, applesauce with banana, junior",100,GM,0,0,0,100
67104060,01-Jan-13,31-Dec-14,1,3147,"Babyfood, fruit, applesauce with banana, junior",100,GM,0,0,0,100
67104070,01-Jan-13,31-Dec-14,1,3144,"Babyfood, fruit, applesauce and cherries, strained",100,GM,0,0,0,100
67104080,01-Jan-13,31-Dec-14,1,3145,"Babyfood, fruit, applesauce and cherries, junior",100,GM,0,0,0,100
67104090,01-Jan-13,31-Dec-14,1,3144,"Babyfood, fruit, applesauce and cherries, strained",50,GM,0,0,0,50
67104090,01-Jan-13,31-Dec-14,2,3145,"Babyfood, fruit, applesauce and cherries, junior",50,GM,0,0,0,50
67105030,01-Jan-13,31-Dec-14,1,43546,"Babyfood, banana no tapioca, strained",100,GM,0,0,0,100
